chrom	start	end	group.a	group.b	estimated.identity
CHM13#0#chr12	60000	70000	SIM1#1	SIM2#1	0.998268
CHM13#0#chr12	60000	70000	SIM1#1	SIM2#2	0.998082
CHM13#0#chr12	60000	70000	SIM1#1	SIM3#1	0.997697
CHM13#0#chr12	60000	70000	SIM1#1	SIM3#2	0.998271
CHM13#0#chr12	60000	70000	SIM1#2	SIM2#1	0.998114
CHM13#0#chr12	60000	70000	SIM1#2	SIM2#2	0.998368
CHM13#0#chr12	60000	70000	SIM1#2	SIM3#1	0.997991
CHM13#0#chr12	60000	70000	SIM1#2	SIM3#2	0.998586
CHM13#0#chr12	60000	70000	SIM2#1	SIM2#2	0.997892
CHM13#0#chr12	60000	70000	SIM2#1	SIM3#1	0.998478
CHM13#0#chr12	60000	70000	SIM2#1	SIM3#2	0.998035
CHM13#0#chr12	60000	70000	SIM2#2	SIM3#1	0.997845
CHM13#0#chr12	60000	70000	SIM2#2	SIM3#2	0.997661
CHM13#0#chr12	60000	70000	SIM3#1	SIM3#2	0.997955
CHM13#0#chr12	70000	80000	SIM1#1	SIM1#2	0.998427
CHM13#0#chr12	70000	80000	SIM1#1	SIM2#1	0.998245
CHM13#0#chr12	70000	80000	SIM1#1	SIM2#2	0.998207
CHM13#0#chr12	70000	80000	SIM1#1	SIM3#1	0.997287
CHM13#0#chr12	70000	80000	SIM1#1	SIM3#2	0.998213
CHM13#0#chr12	70000	80000	SIM1#2	SIM2#1	0.998167
CHM13#0#chr12	70000	80000	SIM1#2	SIM2#2	0.997835
CHM13#0#chr12	70000	80000	SIM1#2	SIM3#1	0.997812
CHM13#0#chr12	70000	80000	SIM1#2	SIM3#2	0.997999
CHM13#0#chr12	70000	80000	SIM2#1	SIM2#2	0.998517
CHM13#0#chr12	70000	80000	SIM2#1	SIM3#1	0.997683
CHM13#0#chr12	70000	80000	SIM2#1	SIM3#2	0.997872
CHM13#0#chr12	70000	80000	SIM2#2	SIM3#1	0.998409
CHM13#0#chr12	70000	80000	SIM2#2	SIM3#2	0.997866
CHM13#0#chr12	70000	80000	SIM3#1	SIM3#2	0.997891
CHM13#0#chr12	80000	90000	SIM1#1	SIM1#2	0.998029
CHM13#0#chr12	80000	90000	SIM1#1	SIM2#1	0.997628
CHM13#0#chr12	80000	90000	SIM1#1	SIM2#2	0.998066
CHM13#0#chr12	80000	90000	SIM1#1	SIM3#1	0.997637
CHM13#0#chr12	80000	90000	SIM1#1	SIM3#2	0.998266
CHM13#0#chr12	80000	90000	SIM1#2	SIM2#1	0.998001
CHM13#0#chr12	80000	90000	SIM1#2	SIM2#2	0.998685
CHM13#0#chr12	80000	90000	SIM1#2	SIM3#1	0.998084
CHM13#0#chr12	80000	90000	SIM1#2	SIM3#2	0.998410
CHM13#0#chr12	80000	90000	SIM2#1	SIM2#2	0.997609
CHM13#0#chr12	80000	90000	SIM2#1	SIM3#1	0.997963
CHM13#0#chr12	80000	90000	SIM2#1	SIM3#2	0.998097
CHM13#0#chr12	80000	90000	SIM2#2	SIM3#1	0.998524
CHM13#0#chr12	80000	90000	SIM2#2	SIM3#2	0.997496
CHM13#0#chr12	80000	90000	SIM3#1	SIM3#2	0.998297
CHM13#0#chr12	90000	100000	SIM1#1	SIM1#2	0.998177
CHM13#0#chr12	90000	100000	SIM1#1	SIM2#1	0.998460
CHM13#0#chr12	90000	100000	SIM1#1	SIM2#2	0.998214
CHM13#0#chr12	90000	100000	SIM1#1	SIM3#1	0.998016
CHM13#0#chr12	90000	100000	SIM1#1	SIM3#2	0.997844
CHM13#0#chr12	90000	100000	SIM1#2	SIM2#1	0.997626
CHM13#0#chr12	90000	100000	SIM1#2	SIM2#2	0.998059
CHM13#0#chr12	90000	100000	SIM1#2	SIM3#1	0.997942
CHM13#0#chr12	90000	100000	SIM1#2	SIM3#2	0.998606
CHM13#0#chr12	90000	100000	SIM2#1	SIM2#2	0.997817
CHM13#0#chr12	90000	100000	SIM2#1	SIM3#1	0.998096
CHM13#0#chr12	90000	100000	SIM2#1	SIM3#2	0.997529
CHM13#0#chr12	90000	100000	SIM2#2	SIM3#1	0.997881
CHM13#0#chr12	90000	100000	SIM2#2	SIM3#2	0.998078
CHM13#0#chr12	90000	100000	SIM3#1	SIM3#2	0.998247
CHM13#0#chr12	100000	110000	SIM1#1	SIM1#2	0.998434
CHM13#0#chr12	100000	110000	SIM1#1	SIM2#1	0.997987
CHM13#0#chr12	100000	110000	SIM1#1	SIM2#2	0.997665
CHM13#0#chr12	100000	110000	SIM1#1	SIM3#1	0.998137
CHM13#0#chr12	100000	110000	SIM1#1	SIM3#2	0.998155
CHM13#0#chr12	100000	110000	SIM1#2	SIM2#1	0.998147
CHM13#0#chr12	100000	110000	SIM1#2	SIM2#2	0.997790
CHM13#0#chr12	100000	110000	SIM1#2	SIM3#1	0.998340
CHM13#0#chr12	100000	110000	SIM1#2	SIM3#2	0.998026
CHM13#0#chr12	100000	110000	SIM2#1	SIM2#2	0.998210
CHM13#0#chr12	100000	110000	SIM2#1	SIM3#1	0.998382
CHM13#0#chr12	100000	110000	SIM2#1	SIM3#2	0.998183
CHM13#0#chr12	100000	110000	SIM2#2	SIM3#1	0.998086
CHM13#0#chr12	100000	110000	SIM2#2	SIM3#2	0.998646
CHM13#0#chr12	100000	110000	SIM3#1	SIM3#2	0.998073
CHM13#0#chr12	110000	120000	SIM1#1	SIM1#2	0.997911
CHM13#0#chr12	110000	120000	SIM1#1	SIM2#1	0.998034
CHM13#0#chr12	110000	120000	SIM1#1	SIM2#2	0.998445
CHM13#0#chr12	110000	120000	SIM1#1	SIM3#1	0.998036
CHM13#0#chr12	110000	120000	SIM1#1	SIM3#2	0.998156
CHM13#0#chr12	110000	120000	SIM1#2	SIM2#1	0.998359
CHM13#0#chr12	110000	120000	SIM1#2	SIM2#2	0.997846
CHM13#0#chr12	110000	120000	SIM1#2	SIM3#1	0.997482
CHM13#0#chr12	110000	120000	SIM1#2	SIM3#2	0.998090
CHM13#0#chr12	110000	120000	SIM2#1	SIM2#2	0.998069
CHM13#0#chr12	110000	120000	SIM2#1	SIM3#1	0.997818
CHM13#0#chr12	110000	120000	SIM2#1	SIM3#2	0.998261
CHM13#0#chr12	110000	120000	SIM2#2	SIM3#1	0.998182
CHM13#0#chr12	110000	120000	SIM2#2	SIM3#2	0.997702
CHM13#0#chr12	110000	120000	SIM3#1	SIM3#2	0.998155
CHM13#0#chr12	120000	130000	SIM1#1	SIM1#2	0.997941
CHM13#0#chr12	120000	130000	SIM1#1	SIM2#1	0.997555
CHM13#0#chr12	120000	130000	SIM1#1	SIM2#2	0.998136
CHM13#0#chr12	120000	130000	SIM1#1	SIM3#1	0.997986
CHM13#0#chr12	120000	130000	SIM1#1	SIM3#2	0.997776
CHM13#0#chr12	120000	130000	SIM1#2	SIM2#1	0.998157
CHM13#0#chr12	120000	130000	SIM1#2	SIM2#2	0.998146
CHM13#0#chr12	120000	130000	SIM1#2	SIM3#1	0.997827
CHM13#0#chr12	120000	130000	SIM1#2	SIM3#2	0.998120
CHM13#0#chr12	120000	130000	SIM2#1	SIM2#2	0.998305
CHM13#0#chr12	120000	130000	SIM2#1	SIM3#1	0.997786
CHM13#0#chr12	120000	130000	SIM2#1	SIM3#2	0.998114
CHM13#0#chr12	120000	130000	SIM2#2	SIM3#1	0.998001
CHM13#0#chr12	120000	130000	SIM2#2	SIM3#2	0.998680
CHM13#0#chr12	120000	130000	SIM3#1	SIM3#2	0.997441
CHM13#0#chr12	130000	140000	SIM1#1	SIM1#2	0.998209
CHM13#0#chr12	130000	140000	SIM1#1	SIM2#1	0.997908
CHM13#0#chr12	130000	140000	SIM1#1	SIM2#2	0.997970
CHM13#0#chr12	130000	140000	SIM1#1	SIM3#1	0.998570
CHM13#0#chr12	130000	140000	SIM1#1	SIM3#2	0.997997
CHM13#0#chr12	130000	140000	SIM1#2	SIM2#1	0.998672
CHM13#0#chr12	130000	140000	SIM1#2	SIM2#2	0.997867
CHM13#0#chr12	130000	140000	SIM1#2	SIM3#1	0.998105
CHM13#0#chr12	130000	140000	SIM1#2	SIM3#2	0.997853
CHM13#0#chr12	130000	140000	SIM2#1	SIM2#2	0.997793
CHM13#0#chr12	130000	140000	SIM2#1	SIM3#1	0.998019
CHM13#0#chr12	130000	140000	SIM2#1	SIM3#2	0.997915
CHM13#0#chr12	130000	140000	SIM2#2	SIM3#1	0.998061
CHM13#0#chr12	130000	140000	SIM2#2	SIM3#2	0.997368
CHM13#0#chr12	130000	140000	SIM3#1	SIM3#2	0.998601
CHM13#0#chr12	140000	150000	SIM1#1	SIM1#2	0.997950
CHM13#0#chr12	140000	150000	SIM1#1	SIM2#1	0.998523
CHM13#0#chr12	140000	150000	SIM1#1	SIM2#2	0.997698
CHM13#0#chr12	140000	150000	SIM1#1	SIM3#1	0.998088
CHM13#0#chr12	140000	150000	SIM1#1	SIM3#2	0.998949
CHM13#0#chr12	140000	150000	SIM1#2	SIM2#1	0.997739
CHM13#0#chr12	140000	150000	SIM1#2	SIM2#2	0.997551
CHM13#0#chr12	140000	150000	SIM1#2	SIM3#1	0.997836
CHM13#0#chr12	140000	150000	SIM1#2	SIM3#2	0.998142
CHM13#0#chr12	140000	150000	SIM2#1	SIM2#2	0.998208
CHM13#0#chr12	140000	150000	SIM2#1	SIM3#1	0.998387
CHM13#0#chr12	140000	150000	SIM2#1	SIM3#2	0.997923
CHM13#0#chr12	140000	150000	SIM2#2	SIM3#1	0.997519
CHM13#0#chr12	140000	150000	SIM2#2	SIM3#2	0.997869
CHM13#0#chr12	140000	150000	SIM3#1	SIM3#2	0.998372
CHM13#0#chr12	150000	160000	SIM1#1	SIM1#2	0.998140
CHM13#0#chr12	150000	160000	SIM1#1	SIM2#1	0.997413
CHM13#0#chr12	150000	160000	SIM1#1	SIM2#2	0.997989
CHM13#0#chr12	150000	160000	SIM1#1	SIM3#1	0.998419
CHM13#0#chr12	150000	160000	SIM1#1	SIM3#2	0.998638
CHM13#0#chr12	150000	160000	SIM1#2	SIM2#1	0.998169
CHM13#0#chr12	150000	160000	SIM1#2	SIM2#2	0.998093
CHM13#0#chr12	150000	160000	SIM1#2	SIM3#1	0.997628
CHM13#0#chr12	150000	160000	SIM1#2	SIM3#2	0.997747
CHM13#0#chr12	150000	160000	SIM2#1	SIM2#2	0.998014
CHM13#0#chr12	150000	160000	SIM2#1	SIM3#1	0.998151
CHM13#0#chr12	150000	160000	SIM2#1	SIM3#2	0.998174
CHM13#0#chr12	150000	160000	SIM2#2	SIM3#1	0.997857
CHM13#0#chr12	150000	160000	SIM2#2	SIM3#2	0.997654
CHM13#0#chr12	150000	160000	SIM3#1	SIM3#2	0.997767
CHM13#0#chr12	160000	170000	SIM1#1	SIM1#2	0.997653
CHM13#0#chr12	160000	170000	SIM1#1	SIM2#1	0.998193
CHM13#0#chr12	160000	170000	SIM1#1	SIM2#2	0.997306
CHM13#0#chr12	160000	170000	SIM1#1	SIM3#1	0.997900
CHM13#0#chr12	160000	170000	SIM1#1	SIM3#2	0.998135
CHM13#0#chr12	160000	170000	SIM1#2	SIM2#1	0.998457
CHM13#0#chr12	160000	170000	SIM1#2	SIM2#2	0.998021
CHM13#0#chr12	160000	170000	SIM1#2	SIM3#1	0.998300
CHM13#0#chr12	160000	170000	SIM1#2	SIM3#2	0.997880
CHM13#0#chr12	160000	170000	SIM2#1	SIM2#2	0.997777
CHM13#0#chr12	160000	170000	SIM2#1	SIM3#1	0.997798
CHM13#0#chr12	160000	170000	SIM2#1	SIM3#2	0.998458
CHM13#0#chr12	160000	170000	SIM2#2	SIM3#1	0.998298
CHM13#0#chr12	160000	170000	SIM2#2	SIM3#2	0.998146
CHM13#0#chr12	160000	170000	SIM3#1	SIM3#2	0.998999
CHM13#0#chr12	170000	180000	SIM1#1	SIM1#2	0.997990
CHM13#0#chr12	170000	180000	SIM1#1	SIM2#1	0.998186
CHM13#0#chr12	170000	180000	SIM1#1	SIM2#2	0.998092
CHM13#0#chr12	170000	180000	SIM1#1	SIM3#1	0.997933
CHM13#0#chr12	170000	180000	SIM1#1	SIM3#2	0.998695
CHM13#0#chr12	170000	180000	SIM1#2	SIM2#1	0.998452
CHM13#0#chr12	170000	180000	SIM1#2	SIM2#2	0.997580
CHM13#0#chr12	170000	180000	SIM1#2	SIM3#1	0.997880
CHM13#0#chr12	170000	180000	SIM1#2	SIM3#2	0.998129
CHM13#0#chr12	170000	180000	SIM2#1	SIM2#2	0.998235
CHM13#0#chr12	170000	180000	SIM2#1	SIM3#1	0.997595
CHM13#0#chr12	170000	180000	SIM2#1	SIM3#2	0.997323
CHM13#0#chr12	170000	180000	SIM2#2	SIM3#1	0.997428
CHM13#0#chr12	170000	180000	SIM2#2	SIM3#2	0.997979
CHM13#0#chr12	170000	180000	SIM3#1	SIM3#2	0.997969
CHM13#0#chr12	180000	190000	SIM1#1	SIM1#2	0.998104
CHM13#0#chr12	180000	190000	SIM1#1	SIM2#1	0.997769
CHM13#0#chr12	180000	190000	SIM1#1	SIM2#2	0.997633
CHM13#0#chr12	180000	190000	SIM1#1	SIM3#1	0.997393
CHM13#0#chr12	180000	190000	SIM1#1	SIM3#2	0.998099
CHM13#0#chr12	180000	190000	SIM1#2	SIM2#1	0.998111
CHM13#0#chr12	180000	190000	SIM1#2	SIM2#2	0.998298
CHM13#0#chr12	180000	190000	SIM1#2	SIM3#1	0.998237
CHM13#0#chr12	180000	190000	SIM1#2	SIM3#2	0.997943
CHM13#0#chr12	180000	190000	SIM2#1	SIM2#2	0.998405
CHM13#0#chr12	180000	190000	SIM2#1	SIM3#1	0.997959
CHM13#0#chr12	180000	190000	SIM2#1	SIM3#2	0.997802
CHM13#0#chr12	180000	190000	SIM2#2	SIM3#1	0.997844
CHM13#0#chr12	180000	190000	SIM2#2	SIM3#2	0.997825
CHM13#0#chr12	180000	190000	SIM3#1	SIM3#2	0.997350
CHM13#0#chr12	190000	200000	SIM1#1	SIM1#2	0.998047
CHM13#0#chr12	190000	200000	SIM1#1	SIM2#1	0.998075
CHM13#0#chr12	190000	200000	SIM1#1	SIM2#2	0.997891
CHM13#0#chr12	190000	200000	SIM1#1	SIM3#1	0.997786
CHM13#0#chr12	190000	200000	SIM1#1	SIM3#2	0.998112
CHM13#0#chr12	190000	200000	SIM1#2	SIM2#1	0.998515
CHM13#0#chr12	190000	200000	SIM1#2	SIM2#2	0.998011
CHM13#0#chr12	190000	200000	SIM1#2	SIM3#1	0.997848
CHM13#0#chr12	190000	200000	SIM1#2	SIM3#2	0.997823
CHM13#0#chr12	190000	200000	SIM2#1	SIM2#2	0.997979
CHM13#0#chr12	190000	200000	SIM2#1	SIM3#1	0.997621
CHM13#0#chr12	190000	200000	SIM2#1	SIM3#2	0.997962
CHM13#0#chr12	190000	200000	SIM2#2	SIM3#1	0.998018
CHM13#0#chr12	190000	200000	SIM2#2	SIM3#2	0.998553
CHM13#0#chr12	190000	200000	SIM3#1	SIM3#2	0.998283
CHM13#0#chr12	200000	210000	SIM1#1	SIM1#2	0.998310
CHM13#0#chr12	200000	210000	SIM1#1	SIM2#1	0.997786
CHM13#0#chr12	200000	210000	SIM1#1	SIM2#2	0.998201
CHM13#0#chr12	200000	210000	SIM1#1	SIM3#1	0.997658
CHM13#0#chr12	200000	210000	SIM1#1	SIM3#2	0.998094
CHM13#0#chr12	200000	210000	SIM1#2	SIM2#1	0.998126
CHM13#0#chr12	200000	210000	SIM1#2	SIM2#2	0.997770
CHM13#0#chr12	200000	210000	SIM1#2	SIM3#1	0.998600
CHM13#0#chr12	200000	210000	SIM1#2	SIM3#2	0.998170
CHM13#0#chr12	200000	210000	SIM2#1	SIM2#2	0.997429
CHM13#0#chr12	200000	210000	SIM2#1	SIM3#1	0.998166
CHM13#0#chr12	200000	210000	SIM2#1	SIM3#2	0.997878
CHM13#0#chr12	200000	210000	SIM2#2	SIM3#1	0.998000
CHM13#0#chr12	200000	210000	SIM2#2	SIM3#2	0.998140
CHM13#0#chr12	200000	210000	SIM3#1	SIM3#2	0.998117
CHM13#0#chr12	210000	220000	SIM1#1	SIM1#2	0.997388
CHM13#0#chr12	210000	220000	SIM1#1	SIM2#1	0.997653
CHM13#0#chr12	210000	220000	SIM1#1	SIM2#2	0.998232
CHM13#0#chr12	210000	220000	SIM1#1	SIM3#1	0.998390
CHM13#0#chr12	210000	220000	SIM1#1	SIM3#2	0.998571
CHM13#0#chr12	210000	220000	SIM1#2	SIM2#1	0.998541
CHM13#0#chr12	210000	220000	SIM1#2	SIM2#2	0.997383
CHM13#0#chr12	210000	220000	SIM1#2	SIM3#1	0.998231
CHM13#0#chr12	210000	220000	SIM1#2	SIM3#2	0.997425
CHM13#0#chr12	210000	220000	SIM2#1	SIM2#2	0.998484
CHM13#0#chr12	210000	220000	SIM2#1	SIM3#1	0.998076
CHM13#0#chr12	210000	220000	SIM2#1	SIM3#2	0.997658
CHM13#0#chr12	210000	220000	SIM2#2	SIM3#1	0.998603
CHM13#0#chr12	210000	220000	SIM2#2	SIM3#2	0.998193
CHM13#0#chr12	210000	220000	SIM3#1	SIM3#2	0.997433
CHM13#0#chr12	220000	230000	SIM1#1	SIM1#2	0.998088
CHM13#0#chr12	220000	230000	SIM1#1	SIM2#1	0.997781
CHM13#0#chr12	220000	230000	SIM1#1	SIM2#2	0.998033
CHM13#0#chr12	220000	230000	SIM1#1	SIM3#1	0.997860
CHM13#0#chr12	220000	230000	SIM1#1	SIM3#2	0.998412
CHM13#0#chr12	220000	230000	SIM1#2	SIM2#1	0.997573
CHM13#0#chr12	220000	230000	SIM1#2	SIM2#2	0.998095
CHM13#0#chr12	220000	230000	SIM1#2	SIM3#1	0.998544
CHM13#0#chr12	220000	230000	SIM1#2	SIM3#2	0.997752
CHM13#0#chr12	220000	230000	SIM2#1	SIM2#2	0.998063
CHM13#0#chr12	220000	230000	SIM2#1	SIM3#1	0.998061
CHM13#0#chr12	220000	230000	SIM2#1	SIM3#2	0.997793
CHM13#0#chr12	220000	230000	SIM2#2	SIM3#1	0.998194
CHM13#0#chr12	220000	230000	SIM2#2	SIM3#2	0.998029
CHM13#0#chr12	220000	230000	SIM3#1	SIM3#2	0.997717
CHM13#0#chr12	230000	240000	SIM1#1	SIM1#2	0.998529
CHM13#0#chr12	230000	240000	SIM1#1	SIM2#1	0.998237
CHM13#0#chr12	230000	240000	SIM1#1	SIM2#2	0.997950
CHM13#0#chr12	230000	240000	SIM1#1	SIM3#1	0.997809
CHM13#0#chr12	230000	240000	SIM1#1	SIM3#2	0.997765
CHM13#0#chr12	230000	240000	SIM1#2	SIM2#1	0.998369
CHM13#0#chr12	230000	240000	SIM1#2	SIM2#2	0.997956
CHM13#0#chr12	230000	240000	SIM1#2	SIM3#1	0.998138
CHM13#0#chr12	230000	240000	SIM1#2	SIM3#2	0.997945
CHM13#0#chr12	230000	240000	SIM2#1	SIM2#2	0.998185
CHM13#0#chr12	230000	240000	SIM2#1	SIM3#1	0.997965
CHM13#0#chr12	230000	240000	SIM2#1	SIM3#2	0.998229
CHM13#0#chr12	230000	240000	SIM2#2	SIM3#1	0.997945
CHM13#0#chr12	230000	240000	SIM2#2	SIM3#2	0.998249
CHM13#0#chr12	230000	240000	SIM3#1	SIM3#2	0.998202
CHM13#0#chr12	240000	250000	SIM1#1	SIM1#2	0.997965
CHM13#0#chr12	240000	250000	SIM1#1	SIM2#1	0.997742
CHM13#0#chr12	240000	250000	SIM1#1	SIM2#2	0.997718
CHM13#0#chr12	240000	250000	SIM1#1	SIM3#1	0.997778
CHM13#0#chr12	240000	250000	SIM1#1	SIM3#2	0.997705
CHM13#0#chr12	240000	250000	SIM1#2	SIM2#1	0.998260
CHM13#0#chr12	240000	250000	SIM1#2	SIM2#2	0.997986
CHM13#0#chr12	240000	250000	SIM1#2	SIM3#1	0.998471
CHM13#0#chr12	240000	250000	SIM1#2	SIM3#2	0.998684
CHM13#0#chr12	240000	250000	SIM2#1	SIM2#2	0.998007
CHM13#0#chr12	240000	250000	SIM2#1	SIM3#1	0.997536
CHM13#0#chr12	240000	250000	SIM2#1	SIM3#2	0.997886
CHM13#0#chr12	240000	250000	SIM2#2	SIM3#1	0.997977
CHM13#0#chr12	240000	250000	SIM2#2	SIM3#2	0.997553
CHM13#0#chr12	240000	250000	SIM3#1	SIM3#2	0.997925
CHM13#0#chr12	250000	260000	SIM1#1	SIM1#2	0.998086
CHM13#0#chr12	250000	260000	SIM1#1	SIM2#1	0.997862
CHM13#0#chr12	250000	260000	SIM1#1	SIM2#2	0.997769
CHM13#0#chr12	250000	260000	SIM1#1	SIM3#1	0.997772
CHM13#0#chr12	250000	260000	SIM1#1	SIM3#2	0.998536
CHM13#0#chr12	250000	260000	SIM1#2	SIM2#1	0.997952
CHM13#0#chr12	250000	260000	SIM1#2	SIM2#2	0.997751
CHM13#0#chr12	250000	260000	SIM1#2	SIM3#1	0.997888
CHM13#0#chr12	250000	260000	SIM1#2	SIM3#2	0.998286
CHM13#0#chr12	250000	260000	SIM2#1	SIM2#2	0.997795
CHM13#0#chr12	250000	260000	SIM2#1	SIM3#1	0.998145
CHM13#0#chr12	250000	260000	SIM2#1	SIM3#2	0.998218
CHM13#0#chr12	250000	260000	SIM2#2	SIM3#1	0.998225
